"V1","V2","V3","V4"
-0.0002265625,-0.0024423828125,-0.000298828125,-0.0007900390625
-0.0009208984375,-0.0011455078125,-0.0009892578125,-0.005103515625
-0.0013720703125,0.001115234375,-0.0016533203125,-0.0029482421875
-0.004697265625,-0.0013564453125,-0.0024912109375,-0.0021953125
-0.0020927734375,-0.00128125,0.0004443359375,-0.0049482421875
-0.0040595703125,-0.00253125,-0.003470703125,-0.002677734375
-0.003169921875,0.0020537109375,-0.001916015625,-0.00492578125
0.0024296875,-0.0073505859375,-0.0041552734375,-0.0023798828125
-0.0028271484375,0.0002001953125,0.0044501953125,-0.0061103515625
-0.0010146484375,-0.0025234375,-0.0020546875,-0.002365234375
-0.0042490234375,0.002314453125,0.00146875,-0.0054755859375
0.00052734375,-0.00293359375,-0.0022177734375,-0.002515625
-0.001203125,-0.00281640625,-0.00270703125,-0.001939453125
-0.000658203125,-0.0042998046875,-0.0021767578125,0.0005693359375
-0.00090234375,0.00215625,6.93359375e-05,-0.00130078125
-0.00365625,-0.0007451171875,-0.00051171875,-0.004552734375
-0.00190625,-0.0028173828125,-0.003244140625,-0.00253125
-0.0003974609375,-0.0020185546875,-0.003806640625,-0.0007939453125
-0.0012958984375,0.0022978515625,-0.002978515625,-0.0022470703125
-0.0036396484375,-0.0015498046875,-0.0039765625,-0.0026416015625
-0.00278515625,4.98046875000001e-05,-0.00219921875,-0.0033828125
-0.0026943359375,-0.003060546875,-0.0004130859375,-0.0012783203125
-0.0030107421875,-0.00304296875,-0.0011845703125,-0.0032119140625
0.0034130859375,-0.00473046875,-0.00298046875,-0.0006796875
-0.0068115234375,0.00157421875,-0.00161328125,-0.0069326171875
0.0003173828125,-0.0040078125,-0.00103515625,-0.0036328125
-0.0060693359375,0.001712890625,0.0036689453125,-0.00365234375
-0.0007822265625,-0.002517578125,-0.0058583984375,-0.0032001953125
-0.00360546875,-0.000638671875,-0.0032646484375,-0.003240234375
-0.000689453125,-0.001716796875,-0.0026513671875,-0.003416015625
-0.005908203125,0.0001328125,-0.0043330078125,-0.0034208984375
-0.00246484375,-0.000359375,0.0002138671875,-0.0044912109375
0.000373046875,-0.0027822265625,-0.003931640625,-0.0014990234375
-0.00463671875,0.0015478515625,0.0022666015625,-0.00548046875
-0.000599609375,0.0003544921875,0.0003583984375,-0.004294921875
-0.001490234375,-0.0019716796875,-0.0003505859375,-0.0026494140625
-0.00120703125,0.00090234375,-0.0023251953125,-0.0013623046875
0.001556640625,-0.0054072265625,0.0005390625,-0.001794921875
-0.00055859375,-0.001009765625,-0.0030419921875,-0.0013369140625
-0.00294140625,-0.00041796875,-0.0020966796875,-0.0031796875
-0.0044658203125,-0.000388671875,-0.00420703125,-0.0034814453125
-0.0013515625,-0.000544921875,-0.0025283203125,-0.003068359375
-0.00290625,-0.003767578125,-0.001123046875,-0.001044921875
-0.0009130859375,0.000373046875,-0.0007490234375,-0.0034501953125
-0.0018720703125,-0.0020322265625,-0.0005185546875,-0.0032060546875
-0.0035595703125,0.00288671875,0.000412109375,-0.006412109375
-0.0002587890625,-0.0006865234375,-0.000119140625,-0.0037666015625
0.000896484375,-0.0023369140625,0.00073828125,-0.001912109375
-0.000978515625,-0.0001748046875,0.0004912109375,-0.0039765625
-0.00289453125,-0.0010791015625,-0.0029052734375,-0.00422265625
-0.0041376953125,0.0004453125,-0.00259375,-0.0047265625
-0.0012138671875,-0.0046611328125,-0.0058818359375,-0.00315234375
-0.00205859375,0.0005654296875,0.000396484375,-0.0015400390625
-0.0012119140625,0.000103515625,-0.0004326171875,-0.00072265625
-0.0031162109375,0.0010341796875,0.002873046875,-0.003556640625
0.0004267578125,-0.00239453125,-0.0016943359375,-0.0022373046875
-6.54296875e-05,-0.000376953125,0.0007216796875,-0.003416015625
-0.00022265625,-0.00150390625,-0.0011240234375,-0.0011455078125
0.00073046875,-0.0028603515625,0.0007255859375,-0.000875
-0.00173828125,0.000955078125,0.001037109375,-0.003978515625
-0.0023505859375,-0.001580078125,-0.002966796875,-0.0022734375
0.00014453125,-0.00104296875,-0.001189453125,-0.0027294921875
0.001609375,-0.0002099609375,-0.002271484375,-0.00271484375
-0.0015,-0.0003818359375,-0.001158203125,-0.0033154296875
-0.0007802734375,-0.002548828125,-0.0050341796875,-0.003212890625
-0.002712890625,-0.0005166015625,-0.0007060546875,-0.0042314453125
-0.005302734375,0.001962890625,-0.0017080078125,-0.00502734375
-0.0006552734375,-0.0024375,-0.0027734375,-0.003380859375
-0.0019443359375,0.00103515625,-0.0022138671875,-2.44140624999998e-05
-0.00137890625,-0.0047587890625,-0.0008447265625,-0.0033935546875
-0.003525390625,-0.0020927734375,-0.001296875,-0.003423828125
-0.0022734375,-0.000251953125,-0.001177734375,-0.0047685546875
0.0002587890625,-0.0045283203125,-0.0031123046875,-0.0019873046875
-0.0053486328125,0.0045234375,-0.001650390625,-0.0039658203125
-0.0001259765625,-0.0053955078125,-0.003248046875,-0.00133203125
-0.00578125,0.000349609375,0.0001923828125,-0.0036162109375
-0.00042578125,-0.005638671875,-0.001609375,-0.000767578125
-0.004333984375,0.0016025390625,-0.0015390625,-0.003970703125
-0.001224609375,-0.0022529296875,-0.00562890625,-0.001203125
-0.0076923828125,-0.001533203125,-0.0002099609375,-0.004857421875
-0.0041240234375,-0.003814453125,-0.0010546875,-0.00091015625
-0.001716796875,-0.00094921875,-0.0004423828125,-0.0033115234375
-0.0001533203125,-0.0014423828125,-0.0017060546875,-9.08203125000001e-05
-0.0003603515625,0.000396484375,-0.003533203125,-0.0024384765625
-0.001779296875,-0.0017119140625,-0.002619140625,-0.0032607421875
-0.005123046875,0.00191015625,-0.00450390625,-0.005953125
-0.00274609375,-0.0037734375,-0.0031884765625,-0.0026513671875
-0.0025166015625,-0.0012841796875,-0.0056865234375,-0.002990234375
-0.0013466796875,-0.0045830078125,-0.0043310546875,-0.0019755859375
-0.002626953125,-0.0007509765625,0.0007724609375,-0.0030439453125
-0.00016796875,-0.0001669921875,-0.00017578125,-0.00259765625
-0.0085283203125,0.0013525390625,0.0028662109375,-0.0073935546875
-0.001234375,-0.0040830078125,-0.0019267578125,-0.00121484375
-0.0012880859375,-0.002708984375,-0.000712890625,-0.0038603515625
0.001419921875,-0.0029375,-0.002984375,0.000298828125
-0.002833984375,-0.0005205078125,-0.000126953125,-0.00269140625
-0.0037705078125,0.0007177734375,-0.0019208984375,-0.002345703125
-0.0007900390625,-0.0054970703125,-0.0026083984375,-0.003603515625
-0.001505859375,-0.0027001953125,-0.0009755859375,-0.0015869140625
0.00083984375,-0.004328125,-0.001830078125,-0.002568359375
-0.002546875,-0.0032216796875,-0.001638671875,-0.0031328125
-0.0013388671875,0.0003935546875,0.001365234375,-0.003849609375
-0.0030419921875,-4.58984375000001e-05,-0.0007666015625,-0.0022958984375
-6.44531249999999e-05,-0.003078125,-0.0014765625,-0.003484375
-0.0024765625,-0.0022294921875,-0.00296484375,-0.0041962890625
-0.0021103515625,-0.0027431640625,0.000517578125,-0.004234375
-0.0033369140625,0.00013671875,-0.0012353515625,-0.002556640625
-0.00736328125,0.003607421875,0.0002783203125,-0.0049228515625
0.0002646484375,-0.005841796875,-0.0047900390625,-0.0046865234375
-3.90625e-05,-0.0029111328125,-0.002751953125,-0.0025341796875
-0.0020751953125,0.0010947265625,0.000103515625,-0.0045458984375
-0.002166015625,-0.003119140625,-0.0066044921875,-0.0025380859375
-0.001091796875,-0.0013525390625,-0.000564453125,-0.00346484375
-0.0005625,-4.88281250000001e-05,-0.0026953125,-0.002537109375
-0.000990234375,-0.0030908203125,0.0001630859375,-0.0019541015625
-0.0046787109375,0.000455078125,-0.002921875,-0.0041064453125
0.0020390625,-0.00668359375,-0.002787109375,0.000326171875
-0.00614453125,-0.0005810546875,-0.008056640625,-0.0048818359375
-0.0006123046875,-0.0038916015625,-0.0050439453125,-0.0019189453125
-0.0025185546875,0.000826171875,0.0007412109375,-0.0037744140625
0.00159375,-0.0063408203125,-0.006056640625,-0.0001748046875
-0.0043173828125,0.0011318359375,-1.26953124999998e-05,-0.0028935546875
2.9296875e-05,-0.0034931640625,-0.0041904296875,-0.0017841796875
-0.001966796875,0.0009580078125,-0.0013935546875,-0.0036611328125
-0.003240234375,-0.0006591796875,-0.0010859375,-0.0038203125
-0.0023251953125,0.0007568359375,0.0035234375,-0.0044931640625
-0.00169921875,-0.001998046875,-0.00195703125,-0.002615234375
-0.0002314453125,0.000376953125,-0.002921875,-0.0041943359375
-0.0037529296875,0.000544921875,-0.000109375,-0.0051455078125
-0.0025556640625,0.00077734375,-0.0041005859375,-0.005328125
-0.001826171875,0.00041796875,1.46484374999999e-05,-0.0021259765625
-0.0015498046875,0.0009951171875,-0.00355078125,-0.00472265625
-0.0066083984375,0.0064189453125,0.00119921875,-0.00223046875
0.002724609375,-0.0025556640625,-0.0042568359375,4.8828124999998e-06
-0.00316796875,-0.0006689453125,0.00268359375,-0.00297265625
0.0006962890625,-0.0031455078125,-0.00651171875,-0.0016904296875
-0.0058671875,0.000861328125,0.004056640625,-0.003498046875
-0.002208984375,-0.002921875,-0.0031923828125,0.0004228515625
-0.0032548828125,0.000546875,-0.00184375,-0.0041845703125
0.0016875,-0.0031591796875,6.64062500000001e-05,-0.001896484375
-0.0019853515625,-0.0055107421875,-0.005474609375,-0.00140625
-0.00257421875,-0.00099609375,-0.0024306640625,-0.002357421875
-0.0036201171875,-0.0034892578125,0.00083203125,-0.003955078125
-0.00056640625,-0.00070703125,-0.0010390625,-0.003923828125
0.0006552734375,-0.000962890625,-0.00200390625,-0.0016171875
-7.71484375e-05,-0.0043935546875,-0.0058935546875,-0.0015849609375
-0.0022353515625,-0.0013779296875,0.0012705078125,-0.0046552734375
0.000802734375,-0.0017060546875,-0.0027578125,-0.0007109375
-0.00373828125,0.0001005859375,0.000654296875,-0.0054853515625
0.001173828125,-0.003013671875,-0.003197265625,-0.0052734375
-0.0039150390625,0.00141796875,0.002525390625,-0.0032255859375
0.002984375,-0.0048251953125,-0.0037744140625,-0.00094921875
-0.007564453125,0.0006181640625,-0.000373046875,-0.0030244140625
0.0020126953125,-0.0028349609375,-0.0001171875,-0.0009208984375
-0.0032392578125,-0.00150390625,0.0003623046875,-0.001736328125
-0.0020712890625,-0.004244140625,-0.0003837890625,-0.0018720703125
-0.0033359375,-0.001595703125,0.0021728515625,-0.0023837890625
0.002068359375,-0.0023134765625,-0.0057470703125,-0.001052734375
-0.0038486328125,-4.88281249999987e-06,-0.0016845703125,-0.002525390625
-0.0040185546875,-0.000263671875,-0.0025771484375,-0.003791015625
-0.0015693359375,-0.00157421875,-0.0041259765625,-0.0031748046875
-0.0032060546875,-0.00312109375,-0.0007275390625,-0.000966796875
0.001505859375,-2.34375e-05,0.000888671875,-0.002541015625
-0.000546875,0.000498046875,-0.001140625,-0.002517578125
-0.0027841796875,-0.000529296875,-0.00404296875,-0.0036806640625
-0.0035068359375,0.0025771484375,-0.001859375,-0.0035859375
-0.0014013671875,-0.00379296875,-0.003970703125,-0.00275390625
0.001435546875,-0.0007900390625,-0.0045830078125,-0.0036640625
-0.004955078125,-0.00347265625,-0.001400390625,-0.003158203125
-0.0032275390625,-0.0013447265625,-0.001259765625,-0.0033544921875
-0.002970703125,-0.0009091796875,0.000982421875,-0.004373046875
-0.0027353515625,0.0025234375,-0.0004189453125,-0.004291015625
-0.0045244140625,0.0003740234375,-0.0009375,-0.00356640625
0.00108203125,-0.0034267578125,-0.0025439453125,0.000916015625
0.0006787109375,-0.003248046875,-0.00537109375,-0.000896484375
-0.0016640625,-0.002552734375,-0.0071650390625,-0.00146875
-0.0052919921875,-0.00298828125,0.0020888671875,-0.0031162109375
-0.0013544921875,-0.002654296875,-0.0038701171875,-0.00075390625
-0.005330078125,-0.000400390625,-0.0013271484375,-0.0022451171875
0.000537109375,-0.0036201171875,-0.0044443359375,-0.00169921875
-0.0046259765625,-9.96093749999999e-05,0.000287109375,-0.0038984375
9.76562500000001e-05,-0.00625390625,0.0003671875,-0.00323046875
-0.005533203125,-0.0032626953125,-0.002529296875,-0.0041142578125
-0.001265625,-0.0026904296875,-0.0027373046875,-0.0004453125
-0.0033193359375,-0.00031640625,-0.00064453125,-0.00274609375
-0.003201171875,-0.0018779296875,-0.002306640625,-0.00178515625
-0.0024091796875,-0.0014208984375,-0.0022802734375,-0.0045908203125
-0.0029111328125,-0.003462890625,-0.001640625,-0.003818359375
0.00126953125,-0.00508984375,-0.0042099609375,-0.00184375
-0.0031943359375,-8.30078124999998e-05,0.002275390625,-0.0043291015625
-0.00015625,-0.0004990234375,0.0003935546875,-0.003408203125
-0.0030400390625,0.0010908203125,-0.001794921875,-0.0042314453125
-0.0019912109375,-0.00337109375,5.46875e-05,-0.0036171875
-0.003197265625,-0.0018037109375,-0.0026044921875,-0.002794921875
-0.0033291015625,-0.00360546875,-0.0005712890625,-0.0020087890625
-0.004166015625,-0.0039794921875,-0.0056298828125,-0.0036201171875
-0.0037041015625,-0.0016005859375,0.00149609375,-0.003142578125
-0.00727734375,0.000529296875,-0.00053515625,-0.0046806640625
0.0014599609375,-0.000767578125,0.0016650390625,-0.000529296875
-0.0051982421875,0.0021669921875,-0.0029775390625,-0.0053916015625
-0.0001220703125,-0.0054208984375,0.000234375,-0.0003623046875
-0.0048662109375,6.15234375000001e-05,0.0039658203125,-0.0043701171875
-0.0002021484375,-0.005591796875,-0.002541015625,-0.00315234375
-0.008076171875,0.00017578125,0.0013720703125,-0.0052724609375
0.0020908203125,-0.0048857421875,-0.0020751953125,-0.001716796875
-0.003376953125,-0.001814453125,-0.0005830078125,-0.003240234375
0.0019140625,-0.00278515625,-0.0009267578125,-0.0015634765625
-0.0025478515625,0.0012470703125,0.0029052734375,-0.004005859375
-0.004400390625,-0.0019248046875,2.24609374999997e-05,-0.004873046875
-0.0002890625,-0.0028232421875,0.000359375,-0.002642578125
-0.0029677734375,-0.0027197265625,-0.0055908203125,-0.0030791015625
-0.0014375,-0.0023740234375,0.0003896484375,-0.0045087890625
-0.0025859375,-0.0016689453125,0.001001953125,-0.002037109375
-0.000541015625,-0.003349609375,-0.006033203125,-0.00257421875
0.00179296875,-0.00255078125,-0.0017412109375,-0.00261328125
-0.003013671875,-0.00174609375,-0.0012529296875,-0.002888671875
-0.002060546875,0.0005234375,-0.003458984375,-0.0028017578125
-0.0055234375,0.0013271484375,0.0003701171875,-0.0042939453125
0.00218359375,-0.0038388671875,-0.0033837890625,-0.0007744140625
-0.0044658203125,-0.00178125,0.0005595703125,-0.0039833984375
-0.0008564453125,-0.0050087890625,0.0005283203125,-0.0006083984375
-0.00443359375,-0.0028369140625,-0.0007373046875,-0.0048173828125
-0.0011806640625,-0.0019267578125,-0.004591796875,-0.00278125
-0.0053994140625,0.003609375,-0.0008662109375,-0.0053701171875
0.000755859375,-0.0027900390625,-0.001322265625,-0.0035205078125
-0.0005654296875,-0.0004970703125,-0.0038134765625,-0.0009677734375
-0.00237890625,0.0003125,0.0039775390625,-0.004021484375
-0.0050361328125,-0.001203125,-0.00389453125,-0.0058369140625
-0.0017861328125,-0.0006953125,-0.0039677734375,-0.0016162109375
-0.00570703125,-0.0014296875,0.0048203125,-0.004560546875
0.0005654296875,-0.002318359375,-0.00371484375,-0.0030390625
-0.0035478515625,0.002169921875,-0.000396484375,-0.0060888671875
0.0029482421875,-0.00269921875,-0.002138671875,-0.0008232421875
-0.0055458984375,-0.0005908203125,-0.000146484375,-0.0026923828125
-0.0014541015625,0.000419921875,-0.0005712890625,-0.0005400390625
-0.00865625,0.001359375,0.0029990234375,-0.004853515625
0.0024970703125,-0.005841796875,-0.0037822265625,-0.0001474609375
-0.0057265625,0.0022236328125,-0.002171875,-0.0033408203125
0.002583984375,-0.0049794921875,-0.005435546875,-0.000294921875
-0.0043203125,-0.0005302734375,0.0012373046875,-0.0039609375
0.00037109375,-0.0002841796875,-0.001037109375,-0.001775390625
-0.0050615234375,0.0021611328125,-0.0007197265625,-0.0048212890625
0.001201171875,-0.0007646484375,0.0015634765625,-0.00185546875
-0.003755859375,-0.0015615234375,0.0020712890625,-0.0038359375
-0.0018056640625,-0.001009765625,0.003798828125,-0.0020703125
-0.00379296875,0.0009560546875,-0.00018359375,-0.003765625
-0.0043408203125,0.003306640625,0.002330078125,-0.0034326171875
-0.000650390625,-0.000763671875,-0.005287109375,-0.00316796875
3.80859375000001e-05,-0.0032021484375,-0.0016884765625,-0.0022265625
0.0003388671875,-0.00228125,-0.0030029296875,-0.0037705078125
0.00051171875,-0.00045703125,-0.0018662109375,-0.0029267578125
-0.002564453125,0.001966796875,0.000158203125,-0.0046845703125
-0.0014365234375,-0.0026943359375,-0.001576171875,-0.00066015625
0.0027060546875,-0.001712890625,-0.001404296875,-0.000728515625
-8.0078125e-05,0.0019365234375,-0.0028037109375,-0.00128515625
0.0025087890625,-0.0006572265625,-0.0025634765625,-0.003056640625
-0.0016875,-0.000966796875,-0.0026806640625,-0.0020634765625
0.0005517578125,-0.0022490234375,-0.00603515625,-0.000390625
-0.007970703125,0.00473828125,0.0019072265625,-0.005556640625
0.0054306640625,-0.004359375,-0.0007734375,-0.0003857421875
-0.0042587890625,0.0037197265625,-0.004021484375,-0.00403125
0.000759765625,-0.0081767578125,-0.0064853515625,-0.0014931640625
-0.0085107421875,-0.0015107421875,0.00021484375,-0.005255859375
-6.54296875000002e-05,-0.0034794921875,-0.0007490234375,-0.0028203125
-0.00734375,0.0042177734375,-0.0003984375,-0.0049521484375
-0.0003193359375,-0.00617578125,-0.003537109375,-0.0027646484375
-0.003140625,-0.002328125,-0.004556640625,-0.003224609375
-0.00394140625,-0.00375390625,-0.0013642578125,-0.0033505859375
-0.0028212890625,0.0019521484375,-0.003177734375,-0.00465625
-0.0029541015625,-0.002234375,0.0005927734375,-0.0038916015625
-0.00341015625,0.000439453125,-0.00040234375,-0.0047587890625
0.0001650390625,-0.0030185546875,-0.0069619140625,-0.004517578125
-0.00328515625,0.000310546875,-0.00387109375,-0.000861328125
0.0008349609375,-0.0026826171875,-0.0039375,-0.001357421875
-0.00666015625,0.003130859375,0.0037841796875,-0.0046865234375
0.00073828125,-0.002201171875,-0.0038427734375,0.0008427734375
-0.003814453125,0.000353515625,-0.00085546875,-0.0035205078125
0.0028583984375,-0.0069326171875,-0.001435546875,-0.000470703125
-0.0047333984375,0.0043525390625,0.0044423828125,-0.005333984375
0.000478515625,-0.004345703125,-0.0023017578125,-0.0021865234375
-0.0046826171875,-0.0025400390625,-0.0023525390625,-0.0035400390625
-0.0021171875,-0.002234375,-0.0001826171875,-0.0011904296875
0.0012822265625,-0.0024970703125,0.00025,-0.0038681640625
-0.0012041015625,-0.00206640625,-0.001111328125,-0.002423828125
-0.0027109375,0.002439453125,-0.000791015625,-0.00265234375
-0.0055751953125,0.0039609375,0.001255859375,-0.0050029296875
0.0022880859375,-0.0061806640625,-0.0060693359375,-0.003587890625
-0.0035791015625,-0.0014990234375,0.0014013671875,-0.0042685546875
0.0012607421875,-0.0027724609375,-0.001943359375,-0.00143359375
-0.00553125,0.00264453125,0.0003720703125,-0.00454296875
-0.003142578125,-0.0001513671875,0.000953125,-0.0052412109375
-0.0054404296875,0.00376171875,-0.00087890625,-0.005330078125
-0.001703125,-0.000525390625,0.0029013671875,-0.0025
0.00264453125,-0.0066865234375,-0.002677734375,0.0008984375
-0.00830078125,0.0013310546875,-0.0014921875,-0.004087890625
6.93359375000002e-05,-0.0033759765625,-0.0020546875,-0.0017841796875
-0.004638671875,-0.0044853515625,-0.0044921875,-0.0024453125
-0.0006591796875,-0.0017880859375,0.0010986328125,-0.00176953125
0.0023125,-0.005404296875,-0.0044365234375,-0.0005986328125
-0.0004794921875,-0.001359375,-0.002546875,-0.001123046875
-0.0007001953125,-0.001408203125,-0.0046513671875,-0.0017197265625
-0.0041484375,0.002056640625,-0.00308984375,-0.0040693359375
0.00162890625,-0.0063642578125,-0.006265625,-0.0005380859375
-0.00400390625,-0.0006875,-0.0031015625,-0.003615234375
0.001337890625,-0.0011689453125,-0.0004755859375,-0.0018232421875
-0.0016796875,0.0030419921875,0.0003798828125,-0.00190625
-0.0009267578125,-0.0014091796875,-0.002095703125,-0.0021572265625
-0.0034326171875,0.000736328125,0.0035244140625,-0.00444921875
0.0007138671875,-0.00323828125,-0.00417578125,-0.002486328125
-0.0010185546875,-0.005509765625,-0.0044697265625,-0.00368359375
-0.0029013671875,-0.0028193359375,-0.0038447265625,-0.004896484375
-0.0038623046875,-0.0016728515625,-0.0003681640625,-0.0051669921875
0.00023828125,-0.004431640625,-0.009494140625,-0.0013896484375
-0.0030244140625,0.0009716796875,0.0011904296875,-0.003275390625
2.73437500000002e-05,-0.0045478515625,-0.0024013671875,-0.00194140625
-0.00519140625,0.0016650390625,0.000134765625,-0.0036201171875
-0.0018125,-0.0022646484375,-0.00436328125,-0.0035419921875
-0.003072265625,0.001720703125,0.001728515625,-0.002673828125
0.0001103515625,-0.0035380859375,-0.0025771484375,-0.002529296875
-0.004271484375,-0.0005166015625,0.0007431640625,-0.002939453125
-0.0032275390625,8.88671874999999e-05,-0.0029306640625,-0.0026474609375
-0.0019228515625,-0.00106640625,-0.00134375,-0.00225390625
0.001,-0.0031787109375,-0.0033662109375,-0.0018095703125
-0.006677734375,-1.56250000000002e-05,0.0037236328125,-0.00387109375
0.0014267578125,-0.0018212890625,-0.000583984375,-0.0031748046875
-0.003357421875,0.0019716796875,-0.0011171875,-0.002478515625
-0.00017578125,-0.003412109375,-0.0076484375,-0.0041865234375
-0.001177734375,-0.002158203125,-0.0015009765625,-0.0052490234375
-0.001251953125,-0.002884765625,-0.0032763671875,-0.003666015625
-0.002587890625,0.0008427734375,-0.0023154296875,-0.004056640625
-0.002484375,0.000578125,0.000810546875,-0.0034853515625
-0.0014521484375,-0.0051259765625,-0.0069921875,-0.0036279296875
-0.0013984375,-0.0052177734375,-0.0057783203125,-0.0015732421875
-0.003873046875,0.0019423828125,-0.0017919921875,-0.00359375
0.002861328125,-0.005294921875,-0.00388671875,0.0004658203125
-0.0043701171875,0.0002705078125,0.0011806640625,-0.004583984375
-0.0012626953125,-0.005505859375,-0.0049267578125,-0.00195703125
-0.0044716796875,0.0002578125,0.0001630859375,-0.0039033203125
0.000978515625,-0.003103515625,-0.0006015625,4.00390625e-05
-0.0056337890625,0.0006103515625,-0.0001015625,-0.0037802734375
0.0007451171875,-0.0049873046875,-0.0023935546875,-0.0017099609375
-0.006185546875,-0.004126953125,-0.0043203125,-0.0039296875
-0.00048828125,-0.0004326171875,-0.0062431640625,-0.003521484375
-0.00362109375,-0.0023125,0.0005078125,-0.0018115234375
0.002388671875,-0.00276171875,-0.004642578125,-0.002572265625
-0.0059033203125,0.001501953125,-0.00060546875,-0.0045751953125
-0.000314453125,-0.006693359375,-0.003146484375,-0.0031982421875
-0.0024931640625,0.0022265625,-0.0003515625,-0.006056640625
0.0017314453125,-0.0050986328125,-0.002197265625,-0.00126953125
-0.0052421875,0.0038701171875,0.0022978515625,-0.006494140625
-0.00143359375,-0.00401953125,-0.0020498046875,-0.00319140625
-0.0064541015625,-0.0008564453125,-0.0020869140625,-0.00602734375
0.0030634765625,-0.0027529296875,-0.003158203125,-2.44140625e-05
-0.00643359375,0.0026171875,0.001296875,-0.0048994140625
8.3984375e-05,-0.0028466796875,-0.00601953125,0.000583984375
-0.00546484375,-0.001484375,0.0008486328125,-0.0024248046875
0.0007001953125,-0.001052734375,-0.00320703125,-0.0033662109375
-0.005658203125,0.00052734375,-0.000822265625,-0.0023076171875
-0.000798828125,-0.000779296875,-0.00289453125,-0.003962890625
-0.003935546875,-0.000443359375,0.0015478515625,-0.0040771484375
-0.00098046875,-0.003603515625,-0.007548828125,-0.002265625
-0.0052529296875,-0.0015078125,-0.001732421875,-0.0041708984375
-0.0023759765625,-0.001140625,-0.0053056640625,-0.003390625
-0.0046767578125,-0.0011923828125,0.0032822265625,-0.00549609375
0.0007373046875,-4.78515624999999e-05,-0.0051103515625,-0.0027314453125
-0.003869140625,-1.68559556503606e-19,0.001171875,-0.0043173828125
-0.0025185546875,-0.000564453125,-0.0001923828125,-0.0041474609375
-0.0027265625,0.000830078125,0.000970703125,-0.004259765625
-0.001578125,-0.0028857421875,0.00111328125,-0.0045439453125
-0.00305078125,-0.002818359375,0.0024189453125,-0.0044140625
0.000466796875,-0.0028720703125,0.0016318359375,-0.0026630859375
-0.002841796875,-0.0014580078125,-0.00390625,-0.0037998046875
-0.0033349609375,0.00017578125,-0.002923828125,-0.001955078125
-0.00146484375,-0.001494140625,-0.000701171875,-0.0030048828125
-0.0009267578125,-0.0026240234375,-0.0007578125,-0.0012705078125
-0.0034248046875,-0.0013837890625,0.0001357421875,-0.002849609375
0.0007158203125,-0.006591796875,-0.004396484375,0.000259765625
-0.0043681640625,-0.000328125,0.0005029296875,-0.0036328125
-0.0006044921875,-0.0023974609375,-0.002615234375,-0.0015
-0.00775,0.0035771484375,0.0011630859375,-0.005849609375
0.002416015625,-0.005009765625,-0.008158203125,0.0002041015625
-0.0046494140625,0.00104296875,-0.0004150390625,-0.0058046875
-0.00126953125,-0.002970703125,-0.0079482421875,-0.001431640625
-0.005404296875,-0.001744140625,-0.0017470703125,-0.0032294921875
-0.001345703125,-0.0013955078125,-0.00081640625,-0.0023798828125
-0.0052900390625,0.002830078125,-0.0002685546875,-0.004845703125
0.0001748046875,0.0001943359375,-0.0031318359375,-0.00329296875
-0.000638671875,-0.0054658203125,-0.0029267578125,-0.00225390625
-0.000662109375,0.0006904296875,0.00591015625,-0.0043701171875
-0.0034072265625,0.0026201171875,-0.0024501953125,-0.00455078125
-0.0006220703125,-0.0001806640625,-0.00129296875,-0.0034580078125
-0.0029580078125,-0.000341796875,-0.00155859375,-0.00363671875
-0.0003037109375,-0.00530078125,-0.0051171875,-0.00025390625
-0.00044921875,-0.00333203125,-0.003025390625,-0.00227734375
-0.00453515625,-0.0014619140625,0.0012705078125,-0.0030693359375
-0.0009296875,-0.0019853515625,-0.0015947265625,-0.0040810546875
-0.003626953125,-0.0032373046875,-0.0032529296875,-0.0028193359375
-0.0010537109375,-0.0047734375,-0.0037744140625,-0.001568359375
-0.0031083984375,-0.0010712890625,-8.20312500000001e-05,-0.0031748046875
0.001359375,-0.0021416015625,-0.0051533203125,-0.0025966796875
-0.005357421875,0.0007568359375,0.0006748046875,-0.002630859375
0.002025390625,-0.00393359375,-0.0045400390625,-0.0015498046875
-0.00394921875,-0.003095703125,-0.0019609375,-0.0042255859375
-0.0005966796875,-0.0026181640625,-0.005103515625,-0.0029697265625
-0.005369140625,0.00024609375,-0.000705078125,-0.0035224609375
-0.0008818359375,-0.002759765625,-0.0028837890625,-0.0021318359375
-0.0047060546875,-0.0001650390625,-0.001048828125,-0.006572265625
-0.00097265625,-0.003921875,-0.002572265625,-0.0018076171875
-0.002259765625,0.001154296875,-0.0023056640625,-0.0030732421875
-0.00162109375,-0.0021591796875,-0.0040869140625,-0.00409765625
-0.003255859375,0.0003056640625,-0.0007900390625,-0.005865234375
0.0034267578125,-0.0052900390625,-0.008146484375,-0.0020830078125
-0.007671875,0.00291796875,0.00053515625,-0.0039169921875
0.0007763671875,-0.0043232421875,-0.0061474609375,-0.00040234375
-0.0004921875,0.0001162109375,-0.001294921875,-0.0031337890625
0.003169921875,-0.00373046875,-0.0043154296875,-0.000642578125
-0.0049326171875,-0.0022119140625,0.000900390625,-0.002091796875
-0.0018232421875,-0.000984375,-0.00016015625,-0.0020634765625
-0.0036826171875,0.000283203125,-0.0013125,-0.0027509765625
-0.00094921875,-0.0023232421875,-0.0017802734375,-0.001982421875
-0.0003984375,-0.0027978515625,-0.0032490234375,-0.00161328125
-0.0019365234375,-0.0020927734375,0.000298828125,-0.002822265625
