"","x"
"4847",0.000763671875
"4848",0.0026328125
"4849",0.006634765625
"4850",0.0001318359375
"4851",0.002576171875
"4852",0.0003818359375
"4853",0.002705078125
"4854",0.004
"4855",0.0012646484375
"4856",0.00103125
"4857",0.0018974609375
"4858",0.00340234375
"4859",0.0018369140625
"4860",0.0075537109375
"4861",0.0047861328125
"4862",0.0011220703125
"4863",0.00541796875
"4864",0.002353515625
"4865",0.005451171875
"4866",0.00169140625
"4867",0.0031201171875
"4868",0.0010166015625
"4869",0.001353515625
"4870",0.00059375
"4871",0.00458203125
"4872",0.00340234375
"4873",0.00101953125
"4874",0.0044169921875
"4875",0.0023193359375
"4876",0.0017265625
"4877",0.0024541015625
"4878",0.00128125
"4879",0.004677734375
"4880",0.002330078125
"4881",0.0010732421875
"4882",0.001435546875
"4883",0.0025625
"4884",0.0089619140625
"4885",0.002083984375
"4886",0.003654296875
"4887",0.003287109375
"4888",0.0022333984375
"4889",0.000240234375
"4890",0.0015390625
"4891",0.0011318359375
"4892",0.0023662109375
"4893",0.001560546875
"4894",0.0040576171875
"4895",0.0037861328125
"4896",0.00245703125
"4897",0.00221875
"4898",0.0061455078125
"4899",0.0015078125
"4900",0.004671875
"4901",0.003103515625
"4902",0.004740234375
"4903",0.0013037109375
"4904",0.0030908203125
"4905",0.0009677734375
"4906",0.004775390625
"4907",0.002150390625
"4908",0.0049189453125
"4909",0.0025390625
"4910",0.0008427734375
"4911",0.0012353515625
"4912",0.0005166015625
"4913",0.000681640625
"4914",0.0053349609375
"4915",0.0001474609375
"4916",0.002404296875
"4917",0.003958984375
"4918",0.0041474609375
"4919",0.001369140625
"4920",0.0080859375
"4921",0.0005322265625
"4922",0.003576171875
"4923",0.0013759765625
"4924",0.003310546875
"4925",0.001009765625
"4926",0.000826171875
"4927",0.0009052734375
"4928",0.0048291015625
"4929",0.000369140625
"4930",0.00373046875
"4931",0.0005390625
"4932",0.0049013671875
"4933",0.0003642578125
"4934",0.0045029296875
"4935",0.00240234375
"4936",0.00083984375
"4937",0.001142578125
"4938",0.0028232421875
"4939",0.0028154296875
"4940",0.0018935546875
"4941",0.00173828125
"4942",0.0038876953125
"4943",0.00173046875
"4944",0.0019560546875
"4945",0.003359375
"4946",0.0024912109375
"4947",7.421875e-05
"4948",0.0063486328125
"4949",0.0002978515625
"4950",0.0015888671875
"4951",0.001447265625
"4952",0.001357421875
"4953",0.001578125
"4954",0.00012890625
"4955",0.0029296875
"4956",9.57031250000001e-05
"4957",0.00203515625
"4958",0.0001806640625
"4959",0.0033056640625
"4960",0.002419921875
"4961",0.0009189453125
"4962",0.0019775390625
"4963",0.0015009765625
"4964",0.002599609375
"4965",0.00362890625
"4966",0.0029326171875
"4967",0.0005576171875
"4968",0.00556640625
"4969",0.001212890625
"4970",0.003232421875
"4971",0.0023427734375
"4972",0.0024814453125
"4973",0.0020625
"4974",0.003482421875
"4975",0.000353515625
"4976",0.0028115234375
"4977",0.0008203125
"4978",0.0016650390625
"4979",0.001220703125
"4980",0.0014375
"4981",0.0015205078125
"4982",0.0013095703125
"4983",0.0011162109375
"4984",0.001396484375
"4985",0.0008037109375
"4986",0.0040537109375
"4987",0.0019501953125
"4988",0.001578125
"4989",0.0020224609375
"4990",0.0001923828125
"4991",0.00515234375
"4992",0.0003349609375
"4993",0.0035654296875
"4994",0.000451171875
"4995",0.0045625
"4996",0.0023828125
"4997",0.0036201171875
"4998",0.003607421875
"4999",0.0010703125
"5000",0.003087890625
"5001",0.005302734375
"5002",0.00062890625
"5003",0.0037490234375
"5004",0.0019638671875
"5005",0.004646484375
"5006",0.0028212890625
"5007",0.004669921875
"5008",0.0006083984375
"5009",0.0022509765625
"5010",0.001568359375
"5011",9.37499999999998e-05
"5012",0.00525390625
"5013",0.0007109375
"5014",0.003517578125
"5015",0.0005244140625
"5016",0.002068359375
"5017",0.00020703125
"5018",0.0056318359375
"5019",0.0007216796875
"5020",0.0059619140625
"5021",0.0007041015625
"5022",0.0008603515625
"5023",0.0043212890625
"5024",0.001841796875
"5025",0.0040791015625
"5026",0.001419921875
"5027",0.0042509765625
"5028",0.0025556640625
"5029",0.00564453125
"5030",0.0023828125
"5031",0.00033984375
"5032",0.0019033203125
"5033",0.0063076171875
"5034",0.0041904296875
"5035",0.003068359375
"5036",0.0004814453125
"5037",0.0035283203125
"5038",0.000349609375
"5039",0.0032626953125
"5040",0.001939453125
"5041",0.0021357421875
"5042",0.0040625
"5043",0.00067578125
"5044",0.0015703125
"5045",0.000576171875
"5046",0.0045478515625
"5047",0.005609375
"5048",0.0010751953125
"5049",0.0010546875
"5050",0.001095703125
"5051",0.0026640625
"5052",0.003638671875
"5053",0.0037802734375
"5054",0.0007783203125
"5055",0.0013974609375
"5056",0.0018291015625
"5057",0.0036611328125
"5058",0.005537109375
"5059",0.00245703125
"5060",0.00037890625
"5061",0.0037451171875
"5062",1.36718749999999e-05
"5063",0.0029921875
"5064",0.00091015625
"5065",0.004
"5066",0.0013095703125
"5067",0.004533203125
"5068",0.00241796875
"5069",5.6640625e-05
"5070",0.0007734375
"5071",0.0024111328125
"5072",0.0019609375
"5073",0.003001953125
"5074",0.000126953125
"5075",0.0054140625
"5076",0.0006689453125
"5077",0.0055048828125
"5078",0.0019306640625
"5079",0.0047568359375
"5080",0.0017275390625
"5081",0.0025869140625
"5082",0.0035615234375
"5083",0.0007548828125
"5084",0.0010302734375
"5085",0.0037265625
"5086",0.005671875
"5087",0.0008193359375
"5088",0.0058779296875
"5089",6.15234374999999e-05
"5090",0.0032333984375
"5091",0.0020498046875
"5092",0.0047685546875
"5093",0.00191015625
"5094",0.0031044921875
"5095",0.00475
"5096",0.00121484375
"5097",0.0019873046875
"5098",0.000224609375
"5099",0.003150390625
"5100",0.0020185546875
"5101",0.0008701171875
"5102",0.001400390625
"5103",0.0016630859375
"5104",7.91015624999998e-05
"5105",0.0015
"5106",0.0040322265625
"5107",0.00274609375
"5108",0.0067978515625
"5109",0.00109765625
"5110",0.005880859375
"5111",0.0023359375
"5112",0.0064658203125
"5113",0.000359375
"5114",0.0028408203125
"5115",0.0015810546875
"5116",0.000548828125
"5117",0.0008759765625
"5118",0.00091015625
"5119",0.00482421875
"5120",0.0034443359375
"5121",0.0026376953125
"5122",0.0002294921875
"5123",0.00373828125
"5124",0.00035546875
"5125",0.001361328125
"5126",0.0006826171875
"5127",0.0041044921875
"5128",4.8828125000001e-06
"5129",0.005037109375
"5130",0.0005478515625
"5131",0.0035185546875
"5132",0.0020634765625
"5133",0.0065048828125
"5134",0.00087890625
"5135",0.004173828125
"5136",0.002048828125
"5137",0.0024677734375
"5138",0.0013466796875
"5139",0.0019638671875
"5140",0.0029150390625
"5141",0.0014111328125
"5142",0.00357421875
"5143",0.0010751953125
"5144",0.007373046875
"5145",0.000390625
"5146",0.002455078125
"5147",0.0031416015625
"5148",0.001537109375
"5149",0.0003701171875
"5150",0.004890625
"5151",0.004892578125
"5152",0.0010146484375
"5153",0.0019912109375
"5154",0.0009697265625
"5155",0.0003505859375
"5156",0.000384765625
"5157",0.0037509765625
"5158",0.0019990234375
"5159",0.0012548828125
"5160",0.00132421875
"5161",0.002431640625
"5162",0.001349609375
"5163",0.0005205078125
"5164",0.0013427734375
"5165",0.002458984375
"5166",0.00023828125
"5167",0.006193359375
"5168",0.0024599609375
"5169",0.0048251953125
"5170",0.00391015625
"5171",0.006431640625
"5172",0.00033984375
"5173",0.005384765625
"5174",0.0015322265625
"5175",0.001287109375
"5176",0.0006123046875
"5177",0.0035205078125
"5178",0.0040732421875
"5179",0.0007587890625
"5180",0.0009287109375
"5181",0.0028154296875
"5182",0.0026982421875
"5183",0.005294921875
"5184",0.0004072265625
"5185",0.0023271484375
"5186",0.001564453125
"5187",0.000703125
"5188",0.0007392578125
"5189",0.0014306640625
"5190",0.0063798828125
"5191",0.0033916015625
"5192",0.0035791015625
"5193",0.0010341796875
"5194",0.0051279296875
"5195",0.0045048828125
"5196",0.0073408203125
"5197",0.000869140625
"5198",0.00226953125
"5199",0.00155859375
"5200",0.002361328125
"5201",0.0008916015625
"5202",8.78906250000012e-06
"5203",0.0005693359375
"5204",0.0005185546875
"5205",0.0023388671875
"5206",0.000416015625
"5207",0.000798828125
"5208",0.00169140625
"5209",0.002310546875
"5210",0.0030634765625
"5211",0.0024150390625
"5212",0.0047275390625
"5213",0.000783203125
"5214",0.0072890625
"5215",0.00428515625
"5216",0.004548828125
"5217",0.000775390625
"5218",0.0052236328125
"5219",0.0008046875
"5220",0.0018466796875
"5221",0.0012890625
"5222",0.0083115234375
"5223",0.0019619140625
"5224",0.003361328125
"5225",0.0015048828125
"5226",0.002701171875
"5227",0.0015693359375
"5228",0.0049453125
"5229",0.00149609375
"5230",0.002029296875
"5231",0.0044111328125
"5232",0.0002412109375
"5233",0.0074775390625
"5234",0.004361328125
"5235",0.00465625
"5236",0.0015166015625
"5237",0.004294921875
"5238",0.0022177734375
"5239",0.0054931640625
"5240",0.0011337890625
"5241",0.0034912109375
"5242",0.001158203125
"5243",0.00255078125
"5244",0.0004375
"5245",0.004166015625
"5246",0.0022177734375
"5247",0.0050390625
"5248",0.0007412109375
"5249",0.0031416015625
"5250",0.000994140625
"5251",0.00342578125
"5252",0.0004326171875
"5253",0.0043779296875
"5254",0.0010556640625
"5255",0.002498046875
"5256",0.0025224609375
"5257",0.0030302734375
"5258",0.0020859375
"5259",0.006921875
"5260",0.000201171875
"5261",0.00233984375
"5262",0.0050732421875
"5263",0.001119140625
"5264",0.0035068359375
"5265",0.0016318359375
"5266",0.0042861328125
"5267",0.0043623046875
"5268",0.0027802734375
"5269",0.002833984375
"5270",0.000458984375
"5271",0.0046064453125
"5272",0.0019521484375
"5273",0.002251953125
"5274",0.00058984375
"5275",0.0029990234375
"5276",0.0003583984375
"5277",0.002595703125
"5278",0.00116796875
"5279",0.00246484375
"5280",0.0002099609375
"5281",0.0032841796875
"5282",0.001095703125
"5283",0.0019013671875
"5284",0.00172265625
"5285",0.00255859375
"5286",0.0027431640625
"5287",0.0004990234375
"5288",0.0029560546875
"5289",0.0012509765625
"5290",0.0034921875
"5291",0.000458984375
"5292",0.0038466796875
"5293",0.0003642578125
"5294",0.003783203125
"5295",0.00050390625
"5296",0.0018583984375
"5297",0.000939453125
"5298",0.0061298828125
"5299",0.0014365234375
"5300",0.0074072265625
"5301",0.00594140625
"5302",0.0001162109375
"5303",0.00391796875
"5304",0.000634765625
"5305",0.004416015625
"5306",0.0016728515625
"5307",0.004939453125
"5308",0.001072265625
"5309",0.0009775390625
"5310",0.0008076171875
"5311",0.0078681640625
"5312",0.0009248046875
"5313",0.003755859375
"5314",0.00044140625
"5315",0.0048974609375
"5316",7.6171875e-05
"5317",0.0096279296875
"5318",0.0017265625
"5319",0.0027685546875
"5320",0.0003125
"5321",0.0005673828125
"5322",0.00091015625
"5323",0.0036796875
"5324",0.0031279296875
"5325",0.0029365234375
"5326",0.000228515625
"5327",0.0024580078125
"5328",0.0004306640625
"5329",0.0044404296875
"5330",9.57031250000001e-05
"5331",0.00584765625
"5332",0.00166796875
"5333",0.0038603515625
"5334",0.0017841796875
"5335",0.0024794921875
"5336",0.00226171875
"5337",0.0036533203125
"5338",0.0014462890625
"5339",0.0026552734375
"5340",0.0057802734375
"5341",0.00023828125
"5342",0.0037900390625
"5343",0.0018505859375
"5344",0.006791015625
"5345",0.0025166015625
"5346",0.0046142578125
"5347",0.0033681640625
"5348",0.0012490234375
"5349",0.0046982421875
"5350",0.0035322265625
"5351",0.0020263671875
"5352",0.002822265625
"5353",0.0007880859375
"5354",0.004388671875
"5355",0.0006494140625
"5356",0.005912109375
"5357",0.00040625
"5358",0.0026611328125
"5359",0.0010517578125
"5360",0.0002841796875
"5361",0.0017119140625
"5362",0.00446875
"5363",0.00071875
"5364",0.00421875
"5365",0.0004765625
"5366",0.001765625
"5367",0.0029033203125
"5368",0.0029033203125
"5369",0.000759765625
"5370",0.0024921875
"5371",0.0009990234375
"5372",0.0003046875
"5373",0.004453125
"5374",0.0018642578125
"5375",0.004669921875
"5376",0.0012373046875
"5377",0.0002080078125
"5378",0.002140625
"5379",0.002849609375
"5380",0.0024462890625
"5381",0.0013720703125
"5382",0.00237890625
"5383",0.000470703125
"5384",0.0059794921875
"5385",0.00128515625
"5386",0.0028837890625
"5387",0.0007421875
"5388",0.00669140625
"5389",0.0008837890625
"5390",0.0047841796875
"5391",4.00390625e-05
"5392",0.0008916015625
"5393",0.0006015625
"5394",0.0032705078125
"5395",0.0031669921875
"5396",0.001767578125
"5397",0.0015283203125
"5398",0.0009755859375
"5399",0.00027734375
"5400",0.005609375
"5401",0.0030380859375
"5402",0.001650390625
"5403",0.006423828125
"5404",0.00649609375
"5405",0.006421875
"5406",0.0028720703125
"5407",0.0050224609375
"5408",0.0015927734375
"5409",0.0025869140625
"5410",0.0001865234375
"5411",0.002916015625
"5412",0.0017490234375
"5413",0.003646484375
"5414",0.002876953125
"5415",0.0024560546875
"5416",0.0011943359375
"5417",0.002673828125
"5418",0.00034375
"5419",0.0058486328125
"5420",0.00098046875
"5421",0.0032802734375
"5422",0.0055478515625
"5423",0.00172265625
"5424",1.46484375e-05
"5425",0.0021875
"5426",0.005814453125
"5427",4.00390625e-05
"5428",0.0054462890625
"5429",0.0021748046875
"5430",0.004693359375
"5431",0.000888671875
"5432",0.0038828125
"5433",0.002001953125
"5434",0.0045166015625
"5435",0.0002939453125
"5436",0.0029873046875
"5437",0.00154296875
"5438",0.0050966796875
"5439",0.0012421875
"5440",0.002083984375
"5441",0.0007255859375
"5442",0.0035908203125
"5443",0.0022646484375
"5444",0.004251953125
"5445",0.0009736328125
"5446",0.0012060546875
"5447",0.00226171875
"5448",0.0034814453125
"5449",0.00014453125
"5450",0.0061513671875
"5451",0.0011689453125
"5452",0.0055849609375
"5453",0.0001142578125
"5454",0.0058837890625
"5455",0.0018466796875
"5456",0.005896484375
"5457",0.000568359375
"5458",0.004201171875
"5459",0.0013994140625
"5460",0.005310546875
"5461",0.000830078125
"5462",0.0034091796875
"5463",0.0009169921875
"5464",0.001037109375
"5465",0.000927734375
"5466",0.0056494140625
"5467",0.001359375
"5468",0.00334765625
"5469",0.00038671875
"5470",9.57031249999999e-05
"5471",0.0011796875
"5472",0.0066240234375
"5473",0.003166015625
"5474",0.004021484375
"5475",0.0039208984375
"5476",0.0039287109375
"5477",0.0002646484375
"5478",0.0051865234375
"5479",0.00106640625
"5480",0.0029912109375
"5481",0.005580078125
"5482",0.0028037109375
"5483",0.0024521484375
"5484",0.0001669921875
"5485",0.0017373046875
"5486",0.00452734375
"5487",0.00176953125
"5488",0.003125
"5489",0.00111328125
"5490",0.005716796875
"5491",0.0018017578125
"5492",0.00816796875
"5493",0.00302734375
"5494",0.0040458984375
"5495",0.0033671875
"5496",0.0050244140625
"5497",0.000421875
"5498",0.0072607421875
"5499",0.000154296875
"5500",1.66015625e-05
"5501",5.76171874999999e-05
"5502",0.0002861328125
"5503",0.0015771484375
"5504",0.0025908203125
"5505",0.002197265625
"5506",0.004130859375
"5507",0.000826171875
"5508",0.0031484375
"5509",0.002775390625
"5510",0.0050390625
"5511",0.0036552734375
"5512",0.003615234375
"5513",0.0019775390625
"5514",0.005732421875
"5515",0.0030087890625
"5516",0.0029306640625
"5517",0.001693359375
"5518",0.0003369140625
"5519",0.004658203125
"5520",0.00073046875
"5521",0.001814453125
"5522",0.003380859375
"5523",0.0036484375
"5524",0.000201171875
"5525",0.00191796875
"5526",0.0013740234375
"5527",0.00319921875
"5528",0.000548828125
"5529",0.00115234375
"5530",0.004111328125
"5531",9.765625e-05
"5532",0.0028388671875
"5533",0.00108984375
"5534",0.0040498046875
"5535",0.000884765625
"5536",0.0030986328125
"5537",0.0007822265625
"5538",0.003779296875
"5539",0.000677734375
"5540",0.0045576171875
"5541",3.3203125e-05
"5542",0.007298828125
"5543",0.0015732421875
"5544",0.0026123046875
"5545",0.0027412109375
"5546",0.00273046875
"5547",0.0006337890625
"5548",0.0017099609375
"5549",0.00336328125
"5550",0.004
"5551",0.000572265625
"5552",0.0031044921875
"5553",0.001541015625
"5554",0.00336328125
"5555",0.002412109375
"5556",0.008212890625
"5557",0.0024013671875
"5558",0.0028779296875
"5559",0.00073828125
"5560",0.0046875
"5561",0.0023916015625
"5562",0.0007626953125
"5563",0.0019970703125
"5564",0.002724609375
"5565",0.0004375
"5566",0.0030869140625
"5567",0.0013330078125
"5568",7.32421875000001e-05
"5569",0.0005732421875
"5570",0.00434765625
"5571",0.00076171875
"5572",0.0035498046875
"5573",0.002638671875
"5574",0.0014912109375
"5575",0.00062109375
"5576",0.0019365234375
"5577",0.003416015625
"5578",0.0027607421875
"5579",0.001837890625
"5580",0.0032099609375
"5581",0.0021982421875
"5582",0.003263671875
"5583",0.0030908203125
"5584",0.0031982421875
"5585",0.0014375
"5586",0.0052890625
"5587",0.00088671875
"5588",0.003923828125
"5589",0.00269140625
"5590",0.001341796875
"5591",0.000720703125
"5592",0.0039501953125
"5593",0.0013359375
"5594",0.0029560546875
"5595",0.0036865234375
"5596",0.004365234375
"5597",0.0013935546875
"5598",0.0041416015625
"5599",0.0011279296875
"5600",0.0063818359375
"5601",0.001525390625
"5602",0.00259765625
"5603",0.0060673828125
"5604",0.0005244140625
"5605",0.0025791015625
"5606",0.0014013671875
"5607",0.001416015625
"5608",0.0002353515625
"5609",0.002302734375
"5610",0.0011220703125
"5611",0.0018212890625
"5612",0.0039013671875
"5613",0.0030498046875
"5614",0.00499609375
"5615",0.00015234375
"5616",0.00178125
"5617",0.0029794921875
"5618",0.0015966796875
"5619",0.0029384765625
"5620",0.0004765625
"5621",0.0003828125
"5622",0.0001865234375
"5623",0.0026123046875
"5624",0.000421875
"5625",0.0044365234375
"5626",0.004080078125
"5627",0.0027744140625
"5628",0.0039775390625
"5629",0.0037177734375
"5630",0.0071708984375
"5631",0.00051953125
"5632",0.00374609375
"5633",0.0012841796875
"5634",0.0046201171875
"5635",0.0001962890625
"5636",0.0029287109375
"5637",0.0036142578125
"5638",0.001759765625
"5639",0.00065234375
"5640",0.0017412109375
"5641",0.0061044921875
"5642",0.0037392578125
"5643",0.006173828125
"5644",0.002021484375
"5645",0.001861328125
"5646",0.0002001953125
"5647",0.0065830078125
"5648",0.0023291015625
"5649",0.001291015625
"5650",0.0004248046875
"5651",0.0017890625
"5652",0.0039755859375
"5653",0.0025419921875
"5654",0.0005595703125
"5655",0.0031787109375
"5656",0.002150390625
"5657",0.0042802734375
"5658",9.47265625e-05
"5659",0.0059580078125
"5660",0.001482421875
"5661",0.00244921875
"5662",0.0006787109375
"5663",0.005123046875
"5664",0.0001904296875
"5665",0.0038056640625
"5666",0.00096875
"5667",0.0049189453125
"5668",0.000392578125
"5669",0.0035302734375
"5670",0.0007568359375
"5671",0.0021748046875
"5672",0.00260546875
"5673",0.005439453125
"5674",0.0027880859375
"5675",0.00059765625
"5676",0.001056640625
"5677",0.0016240234375
"5678",0.005705078125
"5679",0.0002275390625
"5680",0.003947265625
"5681",0.0010263671875
"5682",0.00404296875
"5683",0.0023623046875
"5684",0.0039111328125
"5685",0.0020732421875
"5686",0.0047802734375
"5687",0.0035498046875
"5688",0.0008798828125
"5689",0.001380859375
"5690",0.00075390625
"5691",0.005361328125
"5692",0.002265625
"5693",0.0037119140625
"5694",0.0028544921875
"5695",0.0078896484375
"5696",5.17578125e-05
"5697",0.003376953125
"5698",2.05078124999999e-05
"5699",0.0024990234375
"5700",0.000658203125
"5701",0.00235546875
"5702",0.0025498046875
"5703",0.0006845703125
"5704",0.006546875
"5705",0.0020244140625
"5706",0.0038603515625
"5707",0.00108984375
"5708",0.0020810546875
"5709",0.0005166015625
"5710",0.0047890625
"5711",0.0002080078125
"5712",0.0003974609375
"5713",0.003328125
"5714",0.0036953125
"5715",0.0010341796875
"5716",0.0005849609375
"5717",0.000591796875
"5718",0.001173828125
"5719",0.0044296875
"5720",0.002580078125
"5721",0.0054091796875
"5722",0.0004970703125
"5723",0.0015732421875
"5724",0.0018076171875
"5725",0.002916015625
"5726",0.0009404296875
"5727",0.0010673828125
"5728",0.0002568359375
"5729",0.0043837890625
"5730",0.0005576171875
"5731",0.005775390625
"5732",0.0005322265625
"5733",0.003302734375
"5734",0.00044921875
"5735",0.00735546875
"5736",0.004029296875
"5737",0.005431640625
"5738",0.00391796875
"5739",0.0028134765625
"5740",0.000439453125
"5741",0.0004150390625
"5742",0.0035087890625
"5743",0.00076171875
"5744",0.0013349609375
"5745",0.003626953125
"5746",0.0008310546875
"5747",0.0019853515625
"5748",0.001248046875
"5749",0.0014482421875
"5750",0.0059775390625
"5751",0.0018154296875
"5752",0.0015078125
"5753",0.0012138671875
"5754",0.004453125
"5755",0.000591796875
"5756",0.0071083984375
"5757",0.0021328125
"5758",0.0037744140625
"5759",0.0022265625
"5760",0.0067568359375
"5761",0.005912109375
"5762",0.0014091796875
"5763",0.0032353515625
"5764",0.001015625
"5765",0.003595703125
"5766",0.003396484375
"5767",0.000607421875
"5768",0.004302734375
"5769",0.0037080078125
"5770",0.0019560546875
"5771",0.0042373046875
"5772",0.0002841796875
"5773",0.0026904296875
"5774",0.002822265625
"5775",0.005904296875
"5776",0.0003994140625
"5777",0.0046298828125
"5778",0.000583984375
"5779",0.0020224609375
"5780",0.0025576171875
"5781",0.000169921875
"5782",0.0048076171875
"5783",0.001427734375
"5784",0.003927734375
"5785",5.95703125e-05
"5786",0.00205078125
"5787",0.001060546875
"5788",0.0027431640625
"5789",0.001921875
"5790",0.0007216796875
"5791",0.0019931640625
"5792",0.0012216796875
"5793",0.0045263671875
"5794",0.003890625
"5795",0.0008583984375
"5796",0.0037861328125
"5797",0.0009765625
"5798",0.0045693359375
"5799",0.000248046875
"5800",0.00669921875
"5801",8.30078124999999e-05
"5802",0.0046376953125
"5803",0.0007578125
"5804",0.00503515625
"5805",0.0016943359375
"5806",0.0050283203125
"5807",0.0023974609375
"5808",0.0026767578125
"5809",0.0003681640625
"5810",0.003048828125
"5811",0.000435546875
"5812",0.0035009765625
"5813",0.0029951171875
"5814",0.00121875
"5815",0.0025732421875
"5816",0.0032587890625
"5817",0.00026953125
"5818",0.001498046875
"5819",0.0020048828125
"5820",0.0046787109375
"5821",0.002640625
"5822",0.0023349609375
"5823",0.000119140625
"5824",0.003294921875
"5825",0.0009072265625
"5826",0.0018740234375
"5827",0.004404296875
"5828",0.0013876953125
"5829",0.001130859375
"5830",0.001779296875
"5831",0.0020322265625
"5832",0.0051416015625
"5833",0.0011689453125
"5834",0.0002646484375
"5835",0.000515625
"5836",0.0049755859375
"5837",0.002271484375
"5838",0.0044462890625
"5839",0.0032333984375
"5840",0.001509765625
"5841",0.0060068359375
"5842",0.0027119140625
"5843",0.0068828125
"5844",0.000302734375
"5845",0.005681640625
"5846",0.000994140625
"5847",0.00544921875
"5848",0.001125
"5849",0.0003203125
"5850",0.006150390625
"5851",0.0019677734375
"5852",0.002177734375
"5853",0.003466796875
"5854",0.001
"5855",0.0040361328125
"5856",0.000873046875
"5857",0.002001953125
"5858",0.0011533203125
"5859",0.0041748046875
"5860",0.00104296875
"5861",0.003390625
"5862",0.000966796875
"5863",0.001896484375
"5864",0.0001220703125
"5865",0.00068359375
"5866",0.0008115234375
"5867",0.004998046875
"5868",0.0008291015625
"5869",0.0038740234375
"5870",0.001669921875
"5871",0.001294921875
"5872",0.0026630859375
"5873",0.0007685546875
"5874",0.005966796875
"5875",0.00075390625
"5876",0.004552734375
"5877",0.001001953125
"5878",0.0048095703125
"5879",0.0009287109375
"5880",0.00341796875
"5881",0.000486328125
"5882",0.00370703125
"5883",0.0013759765625
"5884",0.00646484375
"5885",0.0008408203125
"5886",0.002751953125
"5887",0.0009794921875
"5888",0.0045478515625
"5889",0.00048046875
"5890",0.00622265625
"5891",0.0021513671875
"5892",0.00073828125
"5893",0.000474609375
"5894",0.00042578125
"5895",0.0006201171875
"5896",0.00378125
"5897",0.0019208984375
"5898",0.0003408203125
"5899",0.0034052734375
"5900",0.0024921875
"5901",0.0059716796875
"5902",0.00066796875
"5903",0.006353515625
"5904",0.0007607421875
"5905",0.0010166015625
"5906",0.000521484375
"5907",0.004435546875
"5908",0.0046044921875
"5909",0.00105078125
"5910",0.002330078125
"5911",0.003611328125
"5912",0.003078125
"5913",0.0003515625
"5914",0.0034794921875
"5915",0.0026875
"5916",0.003451171875
"5917",0.00111328125
"5918",0.00144140625
"5919",0.0039208984375
"5920",0.0011923828125
"5921",0.0059560546875
"5922",0.0012666015625
"5923",0.0007470703125
"5924",0.0008515625
"5925",0.0050703125
"5926",0.0029736328125
"5927",0.005333984375
"5928",0.0001416015625
"5929",0.00212890625
"5930",0.0011748046875
"5931",0.0053359375
"5932",0.0016533203125
"5933",0.0046494140625
"5934",0.002359375
"5935",0.0030556640625
"5936",0.0018251953125
"5937",0.002240234375
"5938",0.004625
"5939",0.0017041015625
"5940",0.0056357421875
"5941",0.00473046875
"5942",0.0072998046875
"5943",0.0012822265625
"5944",0.0043837890625
"5945",0.003857421875
"5946",0.0025537109375
"5947",0.000220703125
"5948",0.006216796875
"5949",0.0001845703125
"5950",0.00232421875
"5951",0.0016357421875
"5952",0.001771484375
"5953",0.0045068359375
"5954",0.000765625
"5955",0.0012216796875
"5956",0.0052421875
"5957",0.0024814453125
"5958",0.0055205078125
"5959",0.00058984375
"5960",0.00403515625
"5961",1.07421875e-05
"5962",0.0027978515625
"5963",0.0020478515625
"5964",0.004716796875
"5965",0.0002666015625
"5966",0.001333984375
"5967",0.0005078125
"5968",0.0032099609375
"5969",0.0004736328125
"5970",0.00284375
"5971",0.0067841796875
"5972",0.0024462890625
"5973",0.000328125
"5974",0.001892578125
"5975",0.0031025390625
"5976",0.000357421875
"5977",0.0062490234375
"5978",0.000619140625
"5979",0.0007412109375
"5980",0.0019990234375
"5981",0.0007607421875
"5982",0.004892578125
"5983",0.000513671875
"5984",0.0007705078125
"5985",0.0014052734375
"5986",0.00232421875
"5987",0.003708984375
"5988",0.0019560546875
"5989",0.001763671875
"5990",0.0007216796875
"5991",0.0003662109375
"5992",0.0042841796875
"5993",0.0022763671875
"5994",0.000419921875
"5995",0.0010224609375
"5996",0.0021708984375
"5997",0.001384765625
"5998",0.0022880859375
"5999",0.00342578125
"6000",0.000375
"6001",0.0009716796875
"6002",0.0025546875
"6003",0.001234375
"6004",0.0035283203125
"6005",0.0013310546875
"6006",0.0010693359375
"6007",0.005921875
"6008",0.0001533203125
"6009",0.001875
"6010",0.0014521484375
"6011",0.00496484375
"6012",0.0009052734375
"6013",0.00500390625
"6014",0.0015244140625
"6015",0.0002568359375
"6016",0.000283203125
"6017",0.0043525390625
"6018",0.0034951171875
"6019",0.003244140625
"6020",0.0015029296875
"6021",0.0006923828125
"6022",0.00142578125
"6023",0.000701171875
"6024",0.004404296875
"6025",0.00106640625
"6026",0.004150390625
"6027",0.0011103515625
"6028",0.0062314453125
"6029",0.002013671875
"6030",0.006140625
"6031",0.000359375
"6032",0.00123046875
"6033",0.00039453125
"6034",0.0054453125
"6035",0.0019775390625
"6036",0.000294921875
"6037",0.0001572265625
"6038",0.0032021484375
"6039",0.0023701171875
"6040",0.0035634765625
"6041",4.10156250000001e-05
"6042",0.0006611328125
"6043",0.0006240234375
"6044",0.0030302734375
"6045",0.0028232421875
"6046",0.002212890625
"6047",0.00185546875
"6048",0.0016806640625
"6049",0.0011708984375
"6050",0.00326953125
"6051",0.0055009765625
"6052",0.000232421875
"6053",0.001998046875
"6054",0.0025732421875
"6055",0.002001953125
"6056",0.00184375
"6057",0.002150390625
"6058",0.002197265625
"6059",0.0031064453125
"6060",0.000203125
"6061",0.0008134765625
"6062",0.003578125
"6063",0.001861328125
"6064",0.0050634765625
